OBJECTID,Field1,Lat,Lon,Date,Hour_UTC,PBLH_km,STATE_ZONE,CWA
552,1047,43.77804184,-113.0492859,2007-08-30,20.73965822,2.36511457,ID410,PIH
553,1048,43.8662796,-113.0802155,2007-08-30,20.74007156,2.60461998,ID410,PIH
554,1049,43.95485687,-113.1109543,2007-08-30,20.74048489,2.544743896,ID410,PIH
555,1059,44.84082413,-113.4239349,2007-08-30,20.74461794,1.916042566,ID476,PIH
556,1062,45.10683441,-113.5195618,2007-08-30,20.74585768,2.095671415,ID476,PIH
557,1063,45.1955719,-113.5516052,2007-08-30,20.746271,2.305238485,MT110,MSO
558,1064,45.28432083,-113.5836868,2007-08-30,20.74668433,2.664496183,MT110,MSO
559,1065,45.37333679,-113.6158981,2007-08-30,20.74709767,2.365114927,MT110,MSO
560,1080,46.70000839,-114.1075211,2007-08-30,20.75329711,0.718515873,MT108,MSO
561,1087,47.3201561,-114.3442917,2007-08-30,20.75619017,1.646598816,MT107,MSO
562,1096,48.114151,-114.6544266,2007-08-30,20.75990961,2.095671296,MT104,MSO
563,1102,48.64397812,-114.8660202,2007-08-30,20.76238933,1.377155304,MT104,MSO
564,1103,48.7323761,-114.9016342,2007-08-30,20.76280267,2.185485721,MT104,MSO
565,1104,48.82070541,-114.937088,2007-08-30,20.763216,2.484867334,MT104,MSO
566,1109,43.49147034,-99.09049988,2008-08-01,19.838107,1.97591871,SD063,FSD
567,1110,43.58033752,-99.12120819,2008-08-01,19.83852024,0.688577771,SD057,FSD
568,1111,43.66894913,-99.15188599,2008-08-01,19.83893339,0.748454094,SD057,FSD
569,1112,43.75780869,-99.18273163,2008-08-01,19.83934672,2.215423942,SD057,FSD
570,1113,43.84665298,-99.21370697,2008-08-01,19.83976006,2.005856693,SD057,FSD
571,1114,43.93571472,-99.24507141,2008-08-01,19.84017339,2.365114629,SD051,ABR
572,1115,44.02457809,-99.27631378,2008-08-01,19.84058672,2.215423852,SD051,ABR
573,1116,44.11339951,-99.30756378,2008-08-01,19.84100006,1.706475198,SD051,ABR
574,1118,44.29007339,-99.36971283,2008-08-01,19.84182672,2.035795033,SD036,ABR
575,1119,44.37847519,-99.40096283,2008-08-01,19.84224006,2.125609338,SD036,ABR
576,1120,44.4667244,-99.43217468,2008-08-01,19.84265339,0.419134259,SD036,ABR
577,1121,44.55516815,-99.4640274,2008-08-01,19.84306663,2.245362043,SD036,ABR
578,1123,44.73201752,-99.52716827,2008-08-01,19.84389311,2.245362043,SD036,ABR
579,1124,44.82072449,-99.55885315,2008-08-01,19.84430644,2.395052969,SD036,ABR
580,1125,44.90951157,-99.59078979,2008-08-01,19.84471978,0.598763227,SD016,ABR
581,1126,44.99827576,-99.62262726,2008-08-01,19.84513311,1.287340879,SD016,ABR
582,1128,45.17502213,-99.68687439,2008-08-01,19.8459595,0.778392196,SD016,ABR
